timestamp,attitudeX,attitudeY,attitudeZ,gyroX,gyroY,gyroZ,gravityX,gravityY,gravityZ,accX,accY,accZ
0427134023611,0.3913874325471576,0.04094796359008951,0.005108394920770733,0.1681637167930603,0.25623074173927307,0.12429846078157425,0.03784092888236046,-0.38147130608558655,-0.9236057996749878,-0.001724138855934143,-0.010961800813674927,-0.004175901412963867
0427134023630,0.3958278002779323,0.04380584652344302,0.007554247506821262,0.23382265865802765,0.16483184695243835,0.11819861829280853,0.0404057539999485,-0.3855721056461334,-0.9217925667762756,0.003996510058641434,0.011678487062454224,-0.0257188081741333
0427134023650,0.4006277679936008,0.04580776777559099,0.008917996053053925,0.23750925064086914,0.12539143860340118,0.057796377688646317,0.042165789753198624,-0.3899964690208435,-0.9198504090309143,0.006081640720367432,0.014317750930786133,-0.01852095127105713
0427134023671,0.40531507035901165,0.04861966510537074,0.009809358010303316,0.23475396633148193,0.1717739850282669,0.05459209531545639,0.04466281086206436,-0.39430832862854004,-0.9178922772407532,-0.0018322952091693878,-0.0022748708724975586,0.0063762664794921875
0427134023690,0.4100465664387984,0.05249808890368875,0.011505520869290882,0.23373928666114807,0.24983420968055725,0.10428030043840408,0.048124004155397415,-0.398652046918869,-0.9158387780189514,0.0012372136116027832,-0.01920190453529358,0.00780177116394043
0427134023710,0.41525229065636743,0.056840207736564695,0.014956239847717271,0.26662158966064453,0.2998073101043701,0.1994202584028244,0.051981616765260696,-0.4034208059310913,-0.9135368466377258,0.005832891911268234,-0.026289135217666626,-0.004998207092285156
0427134023730,0.42224303350065545,0.060723904120690265,0.020139677120766624,0.3692547380924225,0.30137860774993896,0.2711717486381531,0.05535661056637764,-0.4098075032234192,-0.9104907512664795,0.011079058051109314,-0.00941959023475647,-0.02043449878692627
0427134023750,0.43172625501634004,0.06498389022947716,0.02489566192399075,0.4943876564502716,0.31740227341651917,0.2330690324306488,0.05897974595427513,-0.4184392988681793,-0.9063277244567871,0.015085257589817047,0.021413803100585938,-0.017517507076263428
0427134023770,0.4427135376985425,0.07038914330956877,0.02742562177954773,0.5611078143119812,0.3244364261627197,0.12886983156204224,0.06355059146881104,-0.4283929765224457,-0.901354968547821,0.012085974216461182,0.03194752335548401,-0.019438624382019043
0427134023790,0.45659790286354096,0.07816920024414203,0.029115634256157173,0.7484928965568542,0.48329922556877136,0.1287240833044052,0.07008993625640869,-0.4408970773220062,-0.8948168158531189,-0.007209837436676025,0.012805163860321045,0.014046967029571533
0427134023809,0.4772776007323025,0.09240223796628971,0.03097106454109379,1.1415600776672363,0.8639288544654846,0.19155004620552063,0.08195942640304565,-0.4593627154827118,-0.8844594955444336,0.0018859878182411194,-0.006173849105834961,0.015835344791412354
0427134023829,0.508024493235784,0.11569968235374338,0.033273435300443924,1.651911735534668,1.349058747291565,0.2833574414253235,0.10086226463317871,-0.4864521920681,-0.867865800857544,-0.0045813024044036865,0.0185663104057312,0.011570453643798828
0427134023849,0.5431807607254453,0.14704363875590942,0.032600478167277465,1.7504568099975586,1.6081751585006714,0.15801024436950684,0.12542636692523956,-0.5168615579605103,-0.8468307852745056,-0.033174216747283936,0.060710251331329346,-0.03717494010925293
0427134023869,0.5731455976389161,0.18054048293353034,0.024723024749600964,1.4941203594207764,1.4124886989593506,-0.1678391844034195,0.1508672833442688,-0.5422776341438293,-0.826543390750885,-0.017203301191329956,0.07517111301422119,-0.09780699014663696
0427134023889,0.6008089283877682,0.21217704597621123,0.011773380174012794,1.4767446517944336,1.172402262687683,-0.2772689759731293,0.17371004819869995,-0.5653099417686462,-0.8063805103302002,-0.01296214759349823,0.03211808204650879,-0.1047866940498352
0427134023909,0.6299025519594327,0.24109563802099623,-0.0036471494492702062,1.599616527557373,0.9476218819618225,-0.2915862500667572,0.1929437816143036,-0.5890660285949707,-0.7847126126289368,-0.022690027952194214,0.02967524528503418,-0.08299791812896729
0427134023928,0.6611796134755175,0.27307395810390583,-0.02182909182937576,1.748948574066162,1.1291929483413696,-0.3168984651565552,0.21285997331142426,-0.6140483021736145,-0.7600231766700745,-0.02251085638999939,0.030198395252227783,-0.017859458923339844
0427134023948,0.6955799335332453,0.3161224310697402,-0.04476212053352567,1.9848179817199707,1.5573086738586426,-0.36345911026000977,0.23865972459316254,-0.6408307552337646,-0.7296420931816101,-0.023942768573760986,0.030018866062164307,0.009925365447998047
0427134023968,0.7326435770628641,0.36947976504549385,-0.07331924931924409,2.149049758911133,1.7741838693618774,-0.41956210136413574,0.268467515707016,-0.6688372492790222,-0.693240225315094,-0.017114877700805664,0.019695937633514404,-0.008090376853942871
0427134023988,0.7678198880501862,0.4292744581829949,-0.10873536412416678,2.132535934448242,1.7883347272872925,-0.5394913554191589,0.2994334101676941,-0.6945684552192688,-0.6541515588760376,-0.008622169494628906,0.007357120513916016,-0.007552802562713623
0427134024009,0.7996897008651405,0.49091262611668146,-0.14667028469473503,1.9993985891342163,1.7462151050567627,-0.47733432054519653,0.3285540044307709,-0.7171398401260376,-0.6146239638328552,-0.023735761642456055,-0.022164583206176758,-0.0140305757522583
0427134024028,0.8277884761531491,0.5539463529063432,-0.1873502158719113,1.9128801822662354,1.660979151725769,-0.5400246381759644,0.3558743894100189,-0.7364370822906494,-0.5753381848335266,0.02758711576461792,-0.009046852588653564,-0.0045653581619262695
0427134024048,0.8540685269734377,0.6234037169746436,-0.2316997754436058,1.9340952634811401,1.908094048500061,-0.4775560200214386,0.38351187109947205,-0.7539593577384949,-0.5333516597747803,-0.0037436485290527344,-0.014534294605255127,0.015001177787780762
0427134024068,0.8795871314481045,0.6995910156031017,-0.27879702784608523,1.9562710523605347,2.0497753620147705,-0.4020145833492279,0.41046953201293945,-0.7704757452011108,-0.48773130774497986,0.010649442672729492,-0.023560643196105957,0.003925681114196777
0427134024089,0.9024892554974663,0.7758917298277717,-0.32556012693644865,1.8004623651504517,1.988345742225647,-0.29381296038627625,0.433979332447052,-0.7848718166351318,-0.4423099756240845,-0.0009894967079162598,-0.024560511112213135,-0.01709771156311035
0427134024107,0.9208658516036728,0.8465583698844444,-0.36958185918782926,1.5616278648376465,1.7194874286651611,-0.2744561731815338,0.45324593782424927,-0.7961258888244629,-0.40093860030174255,0.022513985633850098,0.005919754505157471,-0.019178390502929688
0427134024127,0.9342867384996622,0.9076997384676806,-0.4098667567342807,1.299768328666687,1.381347417831421,-0.2271982878446579,0.4684344530105591,-0.8041753172874451,-0.3658841550350189,-0.006453514099121094,0.0173567533493042,-0.025714874267578125
0427134024147,0.945715299893455,0.9614823312507732,-0.4457239305811291,1.1709378957748413,1.2182021141052246,-0.16134804487228394,0.47985753417015076,-0.8109157085418701,-0.33489173650741577,0.0006319582462310791,0.032260894775390625,0.004708528518676758
0427134024167,0.9554273869818519,1.0177142429520862,-0.4828500641999799,1.1870827674865723,1.3574647903442383,-0.19710086286067963,0.491195946931839,-0.8165605068206787,-0.3032417297363281,0.0005849301815032959,0.04249858856201172,0.018407225608825684
0427134024187,0.9636941024404875,1.0796008690701748,-0.5232310694800725,1.2261278629302979,1.4636356830596924,-0.23030154407024384,0.5030407905578613,-0.8213046193122864,-0.2690889239311218,-0.01188570261001587,0.032151758670806885,-0.0071555376052856445
0427134024207,0.9692966596191772,1.1383891916781683,-0.5634746094978216,1.1188105344772339,1.2209689617156982,-0.26824042201042175,0.5137956738471985,-0.8244879245758057,-0.23713606595993042,-0.0015532970428466797,0.02441006898880005,-0.04501444101333618
0427134024227,0.9722454467520318,1.1860683984337164,-0.5986718430182159,0.9281582832336426,0.835896372795105,-0.25371870398521423,0.5222584009170532,-0.8261529803276062,-0.21146519482135773,0.003487884998321533,0.011670887470245361,-0.03931379318237305
0427134024246,0.9736915227879879,1.219437860233725,-0.6248887319737508,0.6482304334640503,0.5222286581993103,-0.18084238469600677,0.5279003381729126,-0.8269668817520142,-0.1935117542743683,0.006100714206695557,0.0003237724304199219,-0.01976168155670166
0427134024268,0.9742568125929527,1.2383192423503875,-0.6407063074713634,0.3557578921318054,0.1981385350227356,-0.10163923352956772,0.5310180187225342,-0.8272846341133118,-0.183357834815979,0.01065826416015625,-0.006225228309631348,-0.016762495040893555
0427134024286,0.9745803889162992,1.2401805673825217,-0.6454685428679733,0.06423895806074142,-0.19212433695793152,-0.004643796943128109,0.5311052799224854,-0.8274663686752319,-0.1822822391986847,0.018230855464935303,-0.012208044528961182,-0.012878954410552979
0427134024306,0.9750686592606118,1.2349133886013506,-0.6441863947049521,-0.03822694718837738,-0.19788195192813873,0.044827185571193695,0.5297562479972839,-0.8277404308319092,-0.18494392931461334,0.022952139377593994,-0.010255515575408936,0.00893259048461914
0427134024327,0.9763276917270592,1.232878225968247,-0.6434733288849372,0.017315613105893135,-0.021709688007831573,0.07434231042861938,0.5283951163291931,-0.8284462094306946,-0.18567603826522827,0.026052772998809814,-0.00642162561416626,0.008947491645812988
0427134024346,0.978502432727634,1.2340360898242526,-0.6444339917974247,0.07608549296855927,0.013006964698433876,0.10081151872873306,0.5269080400466919,-0.8296622633934021,-0.1844683438539505,0.039167165756225586,-0.008166015148162842,-0.024700164794921875
0427134024366,0.9820302486880566,1.233455075008942,-0.6453818368670733,0.08320146054029465,-0.09900905191898346,0.1825079768896103,0.5240353941917419,-0.8316265344619751,-0.1838044971227646,0.05491834878921509,-0.016760647296905518,-0.04243874549865723
0427134024385,0.9866017220222126,1.227976476636357,-0.6445683953517409,0.04687619209289551,-0.2965483069419861,0.2315589338541031,0.5194348096847534,-0.8341565728187561,-0.18539290130138397,0.06568360328674316,-0.005502581596374512,-0.051073670387268066
0427134024406,0.9916353967770084,1.218656680432224,-0.6421781284747685,0.017550013959407806,-0.38043344020843506,0.27368706464767456,0.5137366652488708,-0.8369221687316895,-0.1887751817703247,0.04077267646789551,-0.002340257167816162,-0.041389405727386475
0427134024425,0.9972770813537517,1.2075634149238639,-0.6369240494429219,-0.0575798824429512,-0.31570786237716675,0.33546894788742065,0.5071890950202942,-0.8399966955184937,-0.1927817165851593,0.03686803579330444,-0.015119373798370361,-0.019240260124206543
0427134024445,1.003245788535748,1.1938582281996246,-0.6268681602994234,-0.17462074756622314,-0.24838387966156006,0.3930378556251526,0.4998287856578827,-0.8432202339172363,-0.1978655606508255,0.027931928634643555,-0.006524443626403809,-0.018673062324523926
0427134024465,1.0092004207038434,1.1788099382903572,-0.6158972205584621,-0.1439257264137268,-0.31130388379096985,0.38953298330307007,0.49214592576026917,-0.8464062809944153,-0.20344270765781403,0.022614598274230957,0.026019394397735596,-0.0352056622505188
0427134024485,1.0157197646830094,1.1652035035163582,-0.6083809343074604,-0.027973521500825882,-0.37663912773132324,0.3828654885292053,0.48425132036209106,-0.8498600721359253,-0.20793822407722473,0.01395338773727417,0.028878450393676758,-0.04317677021026611
0427134024505,1.0230298010106238,1.1510183839756176,-0.6017700609739097,-0.020219219848513603,-0.4502832591533661,0.4178433120250702,0.47556719183921814,-0.8536897897720337,-0.21224859356880188,0.014306455850601196,0.006493628025054932,-0.03975123167037964
0427134024525,1.0298448687857313,1.1318281391027367,-0.5900047453365177,-0.17983177304267883,-0.45518121123313904,0.44916558265686035,0.46612969040870667,-0.8572190999984741,-0.2188575118780136,0.0340743362903595,0.004987597465515137,-0.005600094795227051
0427134024545,1.0358082504174637,1.1089538563704362,-0.5722743147787348,-0.3048996925354004,-0.35713326930999756,0.48086076974868774,0.45641735196113586,-0.8602747321128845,-0.22717973589897156,0.01665675640106201,-0.0013256072998046875,0.02068185806274414
0427134024564,1.0406504970881354,1.0866112820772558,-0.5523580247443344,-0.34482312202453613,-0.21928374469280243,0.4423620104789734,0.44753599166870117,-0.8627333641052246,-0.23537789285182953,0.026636958122253418,0.0189552903175354,0.02033531665802002
0427134024584,1.04531288885688,1.0682852878973854,-0.5332399532765695,-0.3027198910713196,-0.06250230222940445,0.4365553855895996,0.43961772322654724,-0.8650815486907959,-0.24159958958625793,0.00829508900642395,0.005846142768859863,0.005774855613708496
0427134024605,1.0490811794881723,1.050231722519001,-0.514383036077122,-0.3338431417942047,-0.09704150259494781,0.39144521951675415,0.4323534071445465,-0.866965651512146,-0.24787329137325287,0.02636280655860901,0.019403278827667236,-0.026800155639648438
0427134024624,1.0524473599840543,1.030011850176319,-0.49645586810991876,-0.2807983160018921,-0.29598790407180786,0.3726084232330322,0.42474889755249023,-0.8686383366584778,-0.25506022572517395,0.03582906723022461,0.0298040509223938,-0.05452519655227661
0427134024644,1.0569034635608985,1.0079099371545517,-0.4823658238291233,-0.1525423228740692,-0.5515055060386658,0.38245365023612976,0.4157305061817169,-0.8708375096321106,-0.2623167037963867,0.025316357612609863,0.020025134086608887,-0.04679560661315918
0427134024664,1.062343226832893,0.9850938538540885,-0.4688650476034961,-0.1357412189245224,-0.5407824516296387,0.42722925543785095,0.4056842029094696,-0.8734986186027527,-0.2691103518009186,0.02268284559249878,0.011181175708770752,-0.02561277151107788
0427134024684,1.0680349597664032,0.9617096836830429,-0.4516657952394084,-0.2001415640115738,-0.38471636176109314,0.48871591687202454,0.395196795463562,-0.8762553334236145,-0.2756735682487488,0.02230626344680786,-0.010873079299926758,0.007455229759216309
0427134024704,1.0731173031889956,0.9373120726493506,-0.4333698435549475,-0.20341509580612183,-0.4448398947715759,0.4580165147781372,0.38475996255874634,-0.8786929249763489,-0.28259265422821045,0.030271559953689575,0.011522650718688965,-0.005537867546081543
0427134024723,1.0773782376845664,0.9109595633145814,-0.41706283377326386,-0.17364974319934845,-0.6704561114311218,0.3954172432422638,0.3742186725139618,-0.8807190656661987,-0.290335088968277,0.027675211429595947,0.02664083242416382,-0.033531367778778076
0427134024743,1.0812847900597216,0.8825298507968984,-0.4024548489517144,-0.1394699513912201,-0.8110400438308716,0.36753249168395996,0.36315423250198364,-0.8825626373291016,-0.29866743087768555,0.02502235770225525,0.0181388258934021,-0.026861906051635742
0427134024763,1.0852531141252963,0.8547733192145683,-0.38828331140696376,-0.1233687475323677,-0.7349474430084229,0.3722287118434906,0.3520803153514862,-0.8844215869903564,-0.306329607963562,0.02630031108856201,0.014062106609344482,0.0024373531341552734
0427134024783,1.0896101411283434,0.8289270707916996,-0.3736771394933019,-0.10879777371883392,-0.6280249953269958,0.40203800797462463,0.3412022590637207,-0.8864465355873108,-0.31271976232528687,0.019554704427719116,0.018879473209381104,0.014458179473876953
0427134024803,1.092604541396256,0.7954254040210237,-0.3533721455641695,-0.30210521817207336,-0.8673812747001648,0.44922319054603577,0.3286390006542206,-0.8878284692764282,-0.3221135139465332,0.0052932798862457275,0.007138848304748535,-0.005017518997192383
